cell_id,H3tot,H3met,CK5,Fibronectin,CK19,CK8/18,TWIST1,CD68,CK14,SMA,Vimentin,Myc,HER2,CD3,H3phospho,ERK1/2,SLUG,ER,PR,p53,CD44,EpCAM,CD45,GATA3,CD20,betaCatenin,CAIX,Ecadherin,Ki67,EGFR,S6,Sox9,vWf_CD31,mTOR,CK7,panCK,cPARP_cCasp3,DNA1,DNA2
2970,7.298355,0.43711904,0.10130952,0.744631,0.6629286,5.3703685,0.18283333,0.20650001,0.039166667,1.8074406,7.2678347,0.2527143,1.0063095,0.09380952,0.080952376,0.8648333,0.23879763,0.07858333,0.43673807,0.11470238,10.1424055,0.3227381,0.049071424,0.21233334,0.04761905,0.12678571,0.3221905,4.430274,0.41963094,0.37014288,2.0997975,0.31879765,0.10697619,3.0841668,0.30832142,17.91262,0.9417381,1.465262,2.7856665
2971,7.6651874,0.6675937,0.13959375,1.1807966,0.17259374,1.0123281,0.16581249,0.27301562,0.1019375,5.0688124,0.5727031,0.12835938,1.483,0.048171874,0.14848438,0.52015626,0.20014063,0.0654375,0.41275,0.067640625,13.514999,0.19325,0.015625,0.29175,0.015625,0.046875,0.34837502,3.7149377,0.22498438,0.17151563,1.9980937,0.29176563,0.046875,0.48146874,0.07075,11.83939,0.59253126,4.157516,8.238063
2972,5.1019897,0.55614364,0.111778446,2.3648028,0.11773653,0.10679641,0.107137725,0.5466228,0.057137724,0.73744917,2.4565449,0.16620958,0.3706827,0.44154495,0.08964671,17.022657,0.25479043,0.2077545,0.66021556,0.08888024,52.262665,0.4586827,0.79732335,0.20077245,0.11478443,0.03734132,0.3567605,0.35701194,0.056161676,0.18282036,1.3907304,0.11678443,0.03658084,0.22583231,0.036982037,0.32899398,0.3278443,2.514916,5.3003955
2973,5.4124746,0.5959359,0.03846154,4.8646035,0.1988846,0.23789743,0.051282052,0.55466664,0.012820513,1.578359,3.3384356,0.24908975,0.25146154,0.31442308,0.10952564,0.14185897,0.012820513,0.10484615,0.5693205,0.025641026,28.210894,0.29105127,0.2095513,0.120743595,0.0706282,0.025641026,0.17991026,0.8688205,0.025641026,0.16846155,1.0630385,0.07608974,0.012820513,0.22310257,0.025641026,1.2061284,0.4697949,2.6567183,5.2003455
2974,8.747439,1.1673398,0.02,3.2805395,0.19462,0.14,0.1,0.35088003,0.07978,1.5125202,4.3752403,0.35215995,0.10606,0.36220002,0.10554,1.1437201,0.19617999,0.08562,0.6304,0.08538,37.878662,0.3831,0.46583998,0.22012,0.12594,0.10012,0.15646,0.28652,0.02,0.115059994,1.04924,0.04,0.02,0.34592003,0.0,0.35034004,0.3412,4.2034802,9.719601
2975,6.054688,0.7816882,0.16940859,3.428172,0.40455914,2.284258,0.19031182,0.6067743,0.098752685,11.496149,7.1026993,0.41594627,0.55547315,0.06356989,0.2970645,0.21666667,0.2676989,0.09217205,0.8760967,0.17174193,44.625492,0.48037633,0.13682796,0.4068387,0.046365593,0.26361293,0.39972046,6.96786,0.38208598,0.36479568,2.0570755,0.100021504,0.047419354,1.0702258,0.10408603,11.575324,0.72708607,3.1564517,5.6922917
2976,14.082368,0.44783628,0.058614034,0.87940335,0.26232165,1.622643,0.10004678,0.20842692,0.06867836,1.540895,1.9136319,0.13710527,0.78835076,0.074426904,0.23864913,0.084742695,0.16200586,0.05656725,0.5794093,0.07377778,7.7700047,0.2976842,0.05188889,0.9179007,0.033660818,0.121005856,0.27066082,3.9538946,0.22982453,0.3016199,1.855702,0.3578538,0.07787719,1.4004798,0.19887134,5.8229237,0.5178947,3.4665449,6.7651925
2977,3.9980323,0.4393474,0.13712633,4.070821,0.052231576,0.077599995,0.1422421,1.9228101,0.10992632,0.136,1.6791788,0.16898948,0.50624216,0.047884207,0.14123158,0.33465263,0.2504,0.07190527,0.4494316,0.04488421,28.060043,0.2349263,0.09098948,0.11914737,0.09941053,0.09001053,0.4026421,0.78742105,0.05570526,0.070031576,1.5016317,0.45591578,0.07744211,0.3292421,0.031578947,0.13086314,0.48581052,2.4087684,5.2600527
2978,15.775789,0.55885965,0.07017544,1.3215439,0.40738595,1.6736667,0.2645263,0.13410527,0.13101755,2.9577894,7.323456,0.25517544,1.5309826,0.054649122,0.08719298,0.22771929,0.7498948,0.08757895,0.60143864,0.12914035,14.388843,0.30915788,0.047684208,0.77673686,0.070473686,0.19526316,0.5827719,5.486438,0.21414036,0.21375439,2.4302812,0.13222808,0.098280706,0.99014026,0.13763158,9.70372,0.5747017,3.7035623,7.0983334
2979,10.517774,0.7944316,0.23768632,3.941535,2.3618784,4.9930463,0.1347048,0.32968634,0.15825829,0.6681625,10.321067,0.27786347,0.8394428,0.08941329,0.2405203,0.23633209,0.28582656,0.11160147,0.9218636,0.09697418,44.39192,0.4385203,0.10226937,0.5396052,0.07563469,0.17712177,0.5265093,5.882672,0.24789299,0.34865317,2.3072221,0.4245166,0.16039483,2.5733979,1.4979116,26.892593,1.1383026,3.3101218,6.336256
2980,8.863923,0.28947154,0.076971546,2.762118,0.24827641,2.459646,0.112126015,0.2491992,0.07692276,0.5389146,4.6908774,0.13533333,0.9788333,0.060333334,0.17423984,0.90476024,0.43563825,0.048365854,0.46711785,0.08295122,16.67557,0.3077561,0.06586585,0.72319126,0.047069103,0.08711789,0.33898774,4.331023,0.21389022,0.24704067,1.9204837,0.34941056,0.08706097,1.4329311,0.22222356,7.7907643,0.6193699,2.3611953,4.4012284
2981,15.511358,0.5926268,0.082910456,0.5649254,0.27152237,1.3888955,0.21707463,0.15620895,0.07389553,0.30956715,1.5408808,0.07462686,0.8703433,0.015208956,0.27986565,0.07762686,0.3103433,0.095194034,0.7100597,0.07677612,9.987286,0.24438807,0.014925373,0.9943285,0.074164174,0.1462836,0.45937315,5.16382,0.24070151,0.2632388,2.4506114,0.62811947,0.04241791,1.7561643,0.19134328,5.02788,0.455806,5.1953874,9.975285
2982,19.383081,0.52659184,0.06122449,1.0727756,0.47108167,2.6111224,0.2519796,0.20169386,0.040816326,3.9540203,2.9101636,0.22942856,0.5434694,0.09346939,0.38218367,0.16265306,0.09244897,0.0,0.7268979,0.0,6.0002456,0.38944897,0.040816326,0.8210816,0.030122448,0.24553062,0.2962449,4.6046944,0.26138774,0.42565307,2.0934083,0.41314286,0.13634694,0.7822041,0.15463264,7.649103,0.66234696,4.7031016,8.85649
2983,7.0177665,1.0279667,0.0,0.34453335,0.7025667,4.5905,0.2116,0.3016,0.06666667,2.986167,15.828602,0.45346668,1.0455667,0.15416667,0.28343332,0.14826666,0.104100004,0.1159,0.20343332,0.27283335,12.003834,0.37883335,0.033333335,0.22653334,0.033333335,0.06666667,0.57763326,4.1987667,0.26273334,0.24043335,2.5403333,0.3457,0.18936665,1.0798334,0.1249,26.086967,1.2746667,4.7536664,8.279433
2984,20.630014,0.81702775,0.15829165,1.0731945,0.34133333,1.1400832,0.17591667,0.22165278,0.0,4.5614586,3.2634168,0.32820833,0.83920836,0.070597224,0.40280557,0.18383335,0.23820835,0.05686111,0.48034728,0.057041664,21.008377,0.40280557,0.07084722,0.26504168,0.046236113,0.23495834,0.39147222,6.049235,0.4795556,0.3398472,2.407166,0.3473889,0.0,1.1470001,0.15134722,5.2780833,0.5311112,4.792194,9.376762
2985,5.463014,0.48243287,0.04477612,5.611433,0.08894029,0.045701493,0.101313435,1.1416568,0.0,0.1315821,1.0978955,0.12519403,0.22016418,0.019492537,0.12119403,0.11561194,0.05180597,0.03413433,0.36144775,0.08016418,11.644745,0.18225372,0.09434328,0.04477612,0.0,0.123313434,0.24010451,0.5559404,0.014925373,0.18314925,1.3634776,0.5718358,0.0,0.25162688,0.0,0.07477612,0.3490149,2.555955,5.841373
2986,14.54409,0.91966665,0.23642424,0.82542425,0.4559394,2.1856062,0.3657879,0.15151516,0.082939394,1.4840605,7.5164547,0.18181819,2.1688788,0.060606062,0.4308485,1.0370303,0.2129394,0.030303031,0.43139395,0.030303031,10.814514,0.1880303,0.0,0.7195454,0.0,0.09209091,0.5434242,3.1676366,0.18181819,0.27706063,2.3437579,1.1560607,0.13060606,1.5604243,0.1199091,16.551212,0.74669695,5.4205155,9.703636
2987,13.037788,1.3353289,0.18109211,1.7692895,1.3745526,3.389197,0.31742105,0.43967107,0.1613158,0.18435524,16.287722,0.39001313,1.7183815,0.17048685,0.29700002,0.24446054,0.21230264,0.092921056,0.8856317,0.0756579,27.53141,0.59096056,0.080118425,0.74853945,0.2248158,0.40699998,0.6027894,9.158052,0.34492105,0.4086974,3.8908024,0.2878158,0.26913157,2.2180398,1.0164869,40.99023,1.7596447,2.8378687,4.857263
2988,16.015982,0.775481,0.11756962,1.4431139,0.4535823,2.0365887,0.10647468,0.27892402,0.13164556,3.7580125,6.458987,0.2152152,1.3600253,0.119544305,0.2438734,0.21660759,0.5106519,0.1239367,0.56210136,0.13546203,20.0236,0.43841776,0.103373416,0.8719621,0.07006329,0.15791139,0.5246772,4.9212418,0.22970253,0.35062024,2.2596457,0.2771139,0.120215185,1.86943,0.14644302,11.584072,1.048405,3.6342535,6.864912
2989,11.289711,0.4885819,0.0988757,0.8510452,0.5023559,2.2087963,0.14736159,0.16232768,0.058960453,1.3527176,4.4820848,0.21024859,1.3561581,0.04548588,0.16394916,0.48861012,0.20371187,0.07791526,0.61787564,0.06722599,12.349006,0.29100564,0.065971754,0.68195474,0.04076271,0.19038416,0.44600004,3.7910671,0.16716383,0.26464403,1.7307851,0.27542937,0.070129946,1.3152034,0.1756158,10.544081,0.7141413,2.5855422,4.53383
2990,9.272148,0.5209305,0.27314815,1.6063795,0.9124906,0.7663796,0.15242594,0.32464352,0.039722223,5.1868286,1.9423661,0.23844445,0.8253656,0.05193519,0.13129167,0.112662025,0.08160185,0.053263888,0.51390266,0.07259722,13.970434,0.2775046,0.02350463,0.38491198,0.038347222,0.06364814,0.2942963,1.7458377,0.08610186,0.16830093,1.4000974,0.21397221,0.04664815,0.5058195,0.15076388,8.010241,0.6174722,3.9719117,7.1549172
2991,4.4708357,0.80823284,0.088438354,8.337548,0.098726034,0.1459452,0.16452055,1.1646165,0.06273972,4.218589,6.004192,0.29927397,0.50189036,0.19863014,0.14068493,0.25036988,0.060876716,0.10991781,0.8946575,0.06849315,44.25913,0.37027398,0.20675343,0.120945215,0.08490411,0.15208219,0.4299178,0.65921915,0.09553424,0.35241094,2.2290406,0.45542464,0.20032877,0.5409588,0.056383565,0.45004112,0.678548,1.5637947,3.1501923
2992,9.622746,0.7832317,0.15315244,0.82609755,1.2554632,5.923067,0.08030488,0.34496954,0.08043293,2.6786647,14.330376,0.42505482,2.538646,0.11834756,0.25353047,2.0977015,0.3496159,0.03754878,0.5512866,0.06456098,11.587944,0.34465852,0.06981098,0.6476524,0.045384146,0.14551218,0.4349207,3.5799932,0.27314633,0.2380122,2.5192437,0.2307927,0.16366464,4.4110665,0.39983535,21.092033,1.1631585,1.9729209,3.764921
2993,5.746306,0.41881892,0.045409452,15.942094,0.2984567,0.09348031,0.033251964,0.36370078,0.009606299,0.20441733,0.6121811,0.09358268,0.097889766,0.07473228,0.23277165,0.30628347,0.15270866,0.015984252,0.42572445,0.031496063,17.146418,0.11794488,0.045307085,0.06888189,0.06496063,0.05443307,0.2051496,0.38592908,0.018566929,0.09259842,1.1821969,0.24730706,0.036307085,0.2137874,0.02533071,0.18061417,0.35291344,3.191394,5.4868813
2994,9.928268,0.7124059,0.0790396,1.2511288,0.3027525,0.96747524,0.12083169,0.55970293,0.11055446,2.4090497,5.9157124,0.2508812,0.5909208,0.12121783,0.20556436,0.4223466,0.41179204,0.03567327,0.71720797,0.098277226,23.889412,0.29636633,0.11080199,0.43686143,0.06737624,0.14411882,0.38362378,1.4486634,0.13233663,0.18818812,2.1549108,0.56129706,0.10247525,0.8943069,0.043752473,3.593475,0.63277227,3.2810204,6.1409497
2995,2.4521518,0.3545063,0.101265825,2.6404684,0.804886,1.4444557,0.23405063,0.2571772,0.12549368,4.668469,3.1508987,0.22731645,1.5997722,0.05717722,0.20056961,0.3042152,0.61098737,0.03797468,0.5787089,0.03797468,26.45445,0.4852025,0.06989873,0.2512785,0.12621519,0.19007595,0.38278484,4.6557083,0.20196202,0.24031647,2.3637722,1.3389493,0.094189875,0.833481,0.22088608,5.3961525,0.6687722,1.4185824,2.6551518
2996,3.7881706,0.46065956,0.105659574,0.6044468,0.642149,3.4799147,0.24095747,0.545617,0.30129787,2.2602978,16.711086,0.35404253,1.1967447,0.15476596,0.21782978,0.3221064,0.85776603,0.021276595,0.50493616,0.04255319,11.206041,0.30568087,0.056021273,0.41889367,0.058957446,0.17425533,0.39327663,2.4384892,0.15923405,0.23904255,1.8357872,0.07165957,0.06893618,0.8671915,0.35093614,24.853062,0.9876808,1.8706172,4.087617
2997,8.285258,0.7601775,0.1636129,2.259726,0.41409677,0.97140324,0.08374193,0.37648386,0.09479032,1.0093548,1.137887,0.1524516,0.9298387,0.11846775,0.24456452,0.18196774,0.8977904,0.03377419,0.7324194,0.24179031,24.139338,0.39946777,0.08017742,0.60995156,0.052887097,0.17812905,0.580242,8.225436,0.3365161,0.31193548,2.4861772,0.16511291,0.12703225,0.9242742,0.09053226,4.670935,0.8009193,3.1913548,5.905258
2998,4.3401227,0.3942683,0.12380488,3.630146,0.089878045,0.07617073,0.07317073,0.24680486,0.08943903,0.086463414,0.7668049,0.098243915,0.12707317,0.50992686,0.08304878,62.866444,0.4010732,0.10063414,0.55912197,0.21863414,53.29385,0.48648778,0.17739023,0.1062439,0.019195123,0.058414634,0.2262195,0.7101952,0.048780486,0.19546342,1.1182927,0.18058537,0.048780486,0.12726828,0.0,0.26595122,0.26046342,1.0250729,2.4692683
2999,6.4551616,0.36625,0.035714287,1.08825,0.09807143,0.050214287,0.0,0.133625,0.038089283,0.14891072,3.693982,0.05357143,0.31625003,0.21728571,0.12201785,3.6579998,0.12798214,0.071428575,0.3570357,0.041589286,29.274233,0.2644643,0.035714287,0.10057143,0.022267858,0.035714287,0.21210715,0.6314643,0.18510714,0.18335713,0.55726784,0.017857144,0.055410717,0.17905357,0.0,0.15699999,0.2065893,2.2863214,3.9911249
3000,10.823862,0.61432785,0.08552459,1.0588961,0.4657486,2.0338688,0.1736175,0.22865574,0.102497265,0.32064477,7.5823083,0.23032242,0.8320656,0.08159563,0.18333335,0.5528196,0.14775957,0.092797816,0.55810386,0.1261858,12.931453,0.47477597,0.07284153,0.7626556,0.10169946,0.13461201,0.44715303,6.682455,0.22590709,0.2538634,2.149306,0.41672683,0.067781426,2.0189402,0.2902787,14.568503,0.9475026,2.4742405,5.1161804
3001,11.661122,0.5672817,0.13490056,0.63948625,0.6723868,1.7938395,0.15657459,0.23924862,0.105585635,1.2113924,7.6661487,0.2759061,1.7327125,0.079469614,0.26972374,0.87106633,0.5886187,0.039889503,0.53907186,0.08144199,16.626638,0.33176798,0.022348067,0.25156906,0.04674586,0.15474033,0.3061105,3.8232918,1.4876574,0.25935358,2.0569785,0.5865801,0.11658011,0.92374593,0.23903866,11.252573,0.7235636,4.6680236,9.106576
3002,9.10071,0.75961834,0.053105265,3.636079,0.50926316,3.790303,0.12963156,0.33605266,0.13351317,0.76514477,6.9526052,0.19640788,0.7031973,0.09186842,0.21842106,0.56223685,0.2954737,0.16399999,1.0520527,0.23343423,33.70183,0.44160527,0.05622368,0.30772367,0.0761579,0.100210525,0.4978158,6.6157503,0.28530264,0.29969734,2.2506976,0.09210526,0.105789475,1.0287764,0.16460526,14.624305,1.0010921,4.2318163,6.9450135
3003,7.356065,0.7564868,0.15175,0.68594736,0.2895,1.1117104,0.14194736,0.11280263,0.10396053,2.3758426,1.411355,0.12694737,0.61959213,0.027407894,0.12614474,0.32692105,1.4105264,0.08607894,0.41397366,0.17373686,15.053962,0.4137763,0.040486842,0.4743026,0.04013158,0.09294737,0.39398685,5.189223,0.27502635,0.12253946,2.0183027,0.61164474,0.05263158,0.6047105,0.13939473,7.4048285,0.7543158,1.7664472,3.808092
3004,6.806125,0.6302164,0.20941415,2.489705,1.0506229,3.3525784,0.19347015,0.2775336,0.1058694,8.254803,6.7451496,0.3920037,1.0157838,0.0923209,0.21297391,0.54065675,0.43398884,0.12056343,0.928377,0.12339179,43.542225,0.584638,0.11146269,0.36462688,0.06395149,0.22673507,0.5265485,7.7712173,0.3340634,0.3942313,2.6151717,0.1985933,0.07398507,1.6691345,0.44448134,18.337595,1.0807352,1.7889069,3.3321712
3005,9.791547,1.0490961,0.053392,2.414824,0.112,0.103447996,0.075264,0.48674402,0.059327997,1.1971679,4.147256,0.151,0.30054396,0.492104,0.152208,0.280072,0.072216004,0.04228,0.442704,0.06748801,28.44834,0.271824,0.40570396,0.116712,0.06768,0.044408,0.19603999,0.525232,0.049224,0.089832,1.073304,0.079744,0.093472,0.292904,0.0412,0.45247996,0.287384,6.569231,12.648362
3006,7.1610813,0.63079584,0.16741484,1.8656558,1.1933188,5.34742,0.29990092,0.45985758,0.18237151,7.329865,13.543429,0.57678646,1.8386811,0.13482043,0.13572137,0.22187614,0.4302353,0.078405574,0.65451086,0.094947375,18.370117,0.5491301,0.08156346,0.38469353,0.0755356,0.25320742,0.5452756,6.4730697,0.844102,0.42825696,2.9079041,0.24292877,0.11788545,3.3312135,0.5089102,20.746044,1.1046191,1.6027836,3.199638
3007,9.426971,0.5883116,0.12640466,1.1344279,0.51712096,2.3305483,0.16682793,0.24791162,0.099041864,1.2598093,13.940566,0.34234416,1.2664,0.13866511,0.1731907,0.17504187,0.24399538,0.08263721,0.5553303,0.2167907,15.779593,0.31933486,0.07071163,0.80290234,0.11455814,0.16551629,0.3555582,4.278247,0.70585114,0.21486977,2.1688461,0.50776273,0.12405582,1.1360699,0.32130697,17.656115,0.9258325,2.401428,4.428401
3008,4.9303336,0.42820626,0.067777775,7.951953,0.27130157,0.13187301,0.08488888,0.84080964,0.08230159,0.27331746,2.5415874,0.16211112,0.34787303,0.020222222,0.0952381,0.04761905,0.048047617,0.09612698,0.6912699,0.08679365,30.405848,0.30715877,0.23819047,0.098587304,0.04761905,0.069015875,0.23949207,0.4735079,0.026285715,0.14209524,1.2272222,0.051349204,0.015873017,0.29903176,0.020269841,0.44942856,0.23041268,2.7066188,5.284
3009,17.939589,0.561,0.2969625,1.4141127,0.3058625,0.73915005,0.16265,0.23008752,0.077837504,4.082938,2.2218497,0.2942,0.5723375,0.0621875,0.33268753,0.17965,0.12021251,0.053549998,0.44115,0.11435,19.675,0.33545,0.0780125,0.37735003,0.0414,0.22453749,0.5841626,6.9031878,0.23885,0.2851625,2.1915371,0.1913625,0.031312503,1.0735877,0.1363125,5.456125,0.81051254,4.731288,8.581089
3010,11.228662,0.84130687,0.07505941,9.284999,0.31275246,0.219901,0.091326736,0.3671683,0.10824753,2.670228,4.9437127,0.28666335,0.38447523,0.13755445,0.16152474,0.30161387,0.24939603,0.04950495,0.8219901,0.06848515,36.986526,0.47901982,0.3049703,0.18371287,0.052435644,0.16587129,0.34141582,1.4154357,0.10498021,0.30732673,2.5558813,0.14130694,0.049534656,0.5443564,0.06421782,0.765812,0.48007917,3.6115532,7.154722
3011,8.918083,0.9554226,0.11311382,7.162846,0.41823578,1.7891624,0.16454472,0.8013496,0.18750407,3.7910495,7.900016,0.3870081,0.49211383,0.0764878,0.24500813,0.35552034,0.11352846,0.06918699,0.7521465,0.13993496,36.13156,0.48714635,0.12828456,0.25379673,0.041585363,0.101284556,0.44715452,3.5498528,0.1882195,0.35335773,2.0355282,0.57904875,0.08434146,1.5549593,0.22212192,6.428227,0.84198374,3.532935,6.716048
3012,15.144239,0.46008,0.124639995,1.0864401,0.5254,2.03024,0.19656,0.24316,0.12,6.138,1.87636,0.24411999,0.62696004,0.17988,0.31544,0.10404,0.42376,0.1378,0.9198801,0.08,12.17208,0.37236,0.08,0.64392,0.04,0.08,0.51596,2.8814,0.11684,0.30043998,2.62216,0.36811996,0.20316,2.1498399,0.1966,5.44472,0.43864,2.9589198,4.7045994
3013,5.343586,0.7357,0.09204616,0.9369615,0.43791538,3.6526384,0.1665077,0.18859233,0.07955384,2.628946,11.482371,0.38136923,1.6162996,0.07692308,0.11822307,0.16760002,0.5483154,0.07976923,0.43644616,0.09926154,15.805345,0.38845384,0.10501538,0.47614616,0.06053846,0.10135385,0.5634538,5.082169,0.25606152,0.27226925,2.312115,0.06669231,0.07465385,1.6925153,0.22969231,13.9379425,0.9471539,1.1682692,2.8843386
3014,6.6695704,0.62689,0.12493,4.6090302,0.4375,1.7151799,0.14918,0.31351998,0.1253,0.51047003,2.7700405,0.24151999,2.1819303,0.07019,0.17708999,1.6325399,1.7137798,0.059299998,0.78801996,0.09829,26.883133,0.48183003,0.11788,0.6499999,0.038209997,0.27086002,0.58219004,7.679799,0.32759,0.27458,2.8572297,0.28742,0.08477,1.0869398,0.12527001,8.637561,0.8303699,1.9572499,3.6853607
3015,17.962557,0.35505554,0.055555556,0.75655556,0.13666667,0.43733332,0.40833333,0.22222222,0.0,0.39744446,2.3453333,0.15766667,1.3612223,0.056611113,0.40388885,0.11422222,0.3447222,0.0,0.9063334,0.508,4.799444,0.16666667,0.0,2.290778,0.06927778,0.20355555,0.3565,2.6928334,0.42094442,0.22755554,2.0476665,0.22783333,0.2983889,1.356889,0.0,2.9889445,0.3685,4.1342225,9.500334
3016,5.493983,0.5547632,0.10454385,11.833977,0.27636844,0.3211316,0.11083333,1.3203595,0.1888333,4.6680174,8.324491,0.32778066,0.5625,0.056771927,0.17569298,0.13749999,0.19046493,0.22270176,1.0302632,0.19679826,58.954857,0.6677632,0.4069035,0.22123685,0.11924562,0.13981579,0.5544298,0.7457895,0.1446579,0.41896492,2.9202898,0.5504912,0.24104385,0.47493854,0.06364912,0.8825352,0.7920966,1.3614912,3.2620175
3017,13.992127,0.48253226,0.15632258,0.77080655,0.2973871,1.877758,0.19879034,0.21354838,0.06422581,6.269436,3.494887,0.38187099,0.42211288,0.032258064,0.28285486,0.043612905,0.30151615,0.056048386,0.45198384,0.053693548,15.055469,0.39048386,0.1157742,0.5844516,0.016129032,0.12148387,0.44680646,5.764355,0.3405645,0.29985487,2.3039353,0.213,0.16640323,1.4395643,0.17587095,7.587016,0.5288871,3.0240486,6.3910804
3018,10.876623,0.76593065,0.09784158,2.2758415,0.14810891,0.11598019,0.09818812,0.81752473,0.060613863,0.45242578,4.39006,0.15135643,0.45544556,0.3040198,0.16278218,0.23093067,0.18485148,0.118386135,0.6617326,0.051158413,52.283722,0.35515845,0.52360404,0.07967327,0.055198018,0.060762376,0.38068315,0.9192377,0.11022773,0.23289108,1.7182376,0.093099006,0.083930686,0.45620784,0.043089107,0.36112872,0.5899505,5.5627513,11.0395155
3019,8.308871,1.2300545,0.14594546,0.90910906,0.10765455,1.6242727,0.2928909,0.41754547,0.03190909,5.453091,1.6353091,0.16358182,1.1738545,0.0,0.113199994,0.28416362,0.49681816,0.05918182,0.5540182,0.14545454,20.08602,0.30581817,0.109163634,0.5501636,0.13745454,0.2296,0.39016366,5.0612173,0.17243637,0.2470909,2.2277453,0.87241817,0.054545455,1.1977273,0.1458909,10.004946,0.8666546,2.1401455,4.4766903
3020,11.39104,0.5504468,0.12546809,1.7459192,0.5517574,4.2522635,0.13813193,0.29306805,0.10870212,2.7199965,11.967898,0.38775745,1.593991,0.10769787,0.18462129,0.23931064,0.36915314,0.081706375,0.7163532,0.07599149,17.758978,0.36281273,0.10289362,0.5932638,0.048004255,0.16425106,0.49610645,5.766672,0.2863064,0.39718294,2.3212678,0.23782553,0.107536174,1.8607963,0.31685102,15.643811,1.039566,2.4929407,4.891588
3021,14.408756,0.7573334,0.36642224,1.4688444,0.7253556,3.2629333,0.14311111,0.18564445,0.09144444,6.1861095,1.6726223,0.24784446,2.3804445,0.12782222,0.33491108,0.34957775,0.2445778,0.069466665,0.45924446,0.14948888,15.525866,0.24022222,0.11137778,1.0734,0.17964444,0.18637778,0.3699333,4.629156,0.31571108,0.26762223,2.064378,0.40460002,0.10975556,2.9245555,0.18162224,12.648024,0.83775556,3.8083336,7.557333
